,Order ID,Order Date,Invoicing Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity Ordered,Invoiced Quantity,Ordered Amount,Invoiced Amount,Profit,Order Month,Invoicing Month
1686,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,7,5,431.2519843,338.85454,148.048626,2015-05-01,2015-06-01
1687,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",5,1,220.154229,126.6311484,30.02002891,2015-05-01,2015-06-01
1688,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,6,3,177.6500364,61.15185411,-3.032798486,2015-05-01,2015-06-01
1689,CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,7,4,145.1991059,61.58321911,20.20077013,2015-05-01,2015-05-01
1690,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,3,2,546.9781329,430.7002443,-75.84931963,2015-05-01,2015-05-01
1691,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,2,1,269.7827777,156.4313166,-25.85159916,2015-05-01,2015-05-01
1692,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,11,9,229.5779792,155.0103876,27.68826781,2015-05-01,2015-05-01
1693,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,8,5,1005.658618,917.1866681,255.9158659,2015-05-01,2015-05-01
1694,US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,8,5,230.2624885,68.44935301,-46.26208799,2015-05-01,2015-05-01
1695,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,9,6,202.6197222,38.3472705,-8.104634186,2015-05-01,2015-05-01
1696,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",8,5,230.5918202,165.2919405,6.144750217,2015-05-01,2015-05-01
1697,CA-2015-130876,2015-05-12,2015-05-16,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,4,3,175.3021255,95.76165268,20.46884836,2015-05-01,2015-05-01
1698,CA-2015-135727,2015-05-11,2015-05-16,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,11,7,355.6012297,257.8961761,19.36162344,2015-05-01,2015-05-01
1699,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,7,3,280.7725687,208.0100191,25.62369368,2015-05-01,2015-05-01
1700,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,4,3,119.9761282,87.81560623,6.872380392,2015-05-01,2015-05-01
1701,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,6,2,368.7193378,261.9960545,50.02362104,2015-05-01,2015-05-01
1702,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,9,7,287.0623269,209.3847995,55.51339266,2015-05-01,2015-06-01
1703,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",6,2,191.5595352,96.48693118,-55.41247718,2015-05-01,2015-06-01
1704,CA-2015-168277,2015-05-29,2015-06-03,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,6,3,174.5762036,56.37217681,19.33737496,2015-05-01,2015-06-01
1705,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,4,2,196.708685,46.65530131,3.061415702,2015-05-01,2015-06-01
1706,US-2015-168914,2015-05-21,2015-05-27,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,9,8,168.549941,83.86847655,-45.55322827,2015-05-01,2015-05-01
1707,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",6,2,143.1557363,68.93797817,23.45594965,2015-05-01,2015-05-01
1708,CA-2015-109939,2015-05-08,2015-05-12,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5,2,175.2934593,50.12700797,8.469252908,2015-05-01,2015-05-01
1709,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,8,6,330.5601744,221.9295652,21.44111272,2015-05-01,2015-05-01
1710,CA-2015-146290,2015-05-04,2015-05-11,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,10,7,294.5109766,157.6474417,41.83251369,2015-05-01,2015-05-01
1711,CA-2015-141768,2015-05-25,2015-05-27,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,6,3,173.963601,94.30161774,12.71934974,2015-05-01,2015-05-01
1712,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,5,2,160.6332946,99.5073232,6.697671971,2015-05-01,2015-05-01
1713,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,6,3,297.2109752,172.5888159,37.60485755,2015-05-01,2015-05-01
1714,CA-2015-136224,2015-05-31,2015-05-31,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,7,3,180.3250476,51.37989164,6.714817791,2015-05-01,2015-05-01
1715,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",9,5,617.8650967,542.4568415,45.64331249,2015-05-01,2015-05-01
1716,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,9,5,186.2858518,93.85473878,24.76002401,2015-05-01,2015-06-01
1717,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,9,6,921.6568223,842.4665886,71.99536974,2015-05-01,2015-05-01
1718,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,5,3,491.2222791,364.5043429,-84.87885509,2015-05-01,2015-05-01
1719,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,7,5,178.8490888,51.3099583,11.39512343,2015-05-01,2015-05-01
1720,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",5,1,129.7875342,42.36462062,16.54178881,2015-05-01,2015-05-01
1721,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,4,2,157.1481158,92.24027086,20.83459432,2015-05-01,2015-05-01
1722,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,6,4,518.5842437,375.695535,128.9325323,2015-05-01,2015-05-01
1723,CA-2015-162607,2015-05-12,2015-05-18,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,5,3,211.4758721,46.01076591,6.492570821,2015-05-01,2015-05-01
1724,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,5,3,204.1653332,84.40748968,7.473015963,2015-05-01,2015-05-01
1725,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,4,2,164.4828601,118.7161752,25.11259745,2015-05-01,2015-05-01
1726,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,5,3,185.3250095,102.3976875,18.26652361,2015-05-01,2015-05-01
1727,CA-2015-107937,2015-05-03,2015-05-08,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",8,6,829.2541605,705.5424177,117.010466,2015-05-01,2015-05-01
1728,CA-2015-160864,2015-05-03,2015-05-06,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4,3,121.6429687,80.54606949,9.237432151,2015-05-01,2015-05-01
1729,CA-2015-163923,2015-05-30,2015-06-03,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,6,4,344.3981388,209.877762,38.03537042,2015-05-01,2015-06-01
1730,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",7,5,365.0467932,218.7968221,69.7796581,2015-05-01,2015-06-01
1731,CA-2015-148964,2015-05-26,2015-05-31,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",3,1,126.1985727,95.83406147,17.8764308,2015-05-01,2015-05-01
1732,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",7,4,199.3346496,115.9323637,7.477299974,2015-05-01,2015-05-01
1733,CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,6,3,737.0370155,593.0734246,143.5188837,2015-05-01,2015-06-01
1734,CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,7,4,169.1981735,57.33613904,14.49443749,2015-05-01,2015-05-01
1735,CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,5,2,398.8955458,280.478303,20.18475,2015-05-01,2015-05-01
1736,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9,7,197.2947663,97.16540472,18.10692277,2015-05-01,2015-05-01
1737,CA-2015-119102,2015-05-23,2015-05-27,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,7,3,168.3818866,109.5298926,24.84812476,2015-05-01,2015-05-01
1738,CA-2015-165554,2015-05-18,2015-05-22,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",4,2,154.2371988,50.94209102,7.453293624,2015-05-01,2015-05-01
1739,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,5,2,191.876035,87.29371559,26.34761801,2015-05-01,2015-05-01
1740,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,7,3,539.3567046,418.2465293,113.5403228,2015-05-01,2015-05-01
1741,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",5,3,246.5880233,170.0593907,24.29213234,2015-05-01,2015-05-01
1742,CA-2015-133627,2015-05-31,2015-06-07,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,9,6,215.3376572,77.77789193,15.77932827,2015-05-01,2015-06-01
1743,CA-2015-129700,2015-05-04,2015-05-05,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,10,7,166.9125345,84.91512447,2.367936679,2015-05-01,2015-05-01
1744,CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,4,2,164.4878236,76.83253901,25.19958894,2015-05-01,2015-05-01
1745,US-2015-122910,2015-05-12,2015-05-16,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,6,2,335.5696058,257.8393108,25.72176914,2015-05-01,2015-05-01
1746,CA-2015-138492,2015-05-15,2015-05-22,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,4,2,223.2146954,122.1510149,-7.576671701,2015-05-01,2015-05-01
1747,CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,8,6,740.30248,692.7242268,77.71198945,2015-05-01,2015-05-01
1748,US-2015-110569,2015-05-23,2015-05-30,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,7,4,227.8995574,167.1769558,19.49060901,2015-05-01,2015-05-01
1749,US-2015-110569,2015-05-23,2015-05-30,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,11,7,167.4680841,54.4186938,-4.262146521,2015-05-01,2015-05-01
1750,CA-2015-109708,2015-05-25,2015-05-28,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,6,4,590.3308095,512.2884302,63.07382478,2015-05-01,2015-05-01
1751,CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,4,2,222.2072764,63.33787118,17.827741,2015-05-01,2015-05-01
1752,CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,8,7,247.3432093,194.4720892,53.16837019,2015-05-01,2015-05-01
1753,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",9,6,239.6686726,138.3357423,28.08048054,2015-05-01,2015-06-01
1754,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,7,4,288.2043173,181.7692474,52.30080249,2015-05-01,2015-06-01
1755,CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,7,4,225.3469491,88.49366224,2.296987567,2015-05-01,2015-05-01
1756,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,10,7,244.8577306,96.6326922,30.75520802,2015-05-01,2015-06-01
1757,CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,5,3,311.387368,257.6968089,95.38343889,2015-05-01,2015-05-01
1758,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,4,1,181.1528946,82.36917989,16.09570521,2015-05-01,2015-06-01
1759,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,4,2,155.3363854,71.14473741,13.49272306,2015-05-01,2015-06-01
1760,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",8,5,210.779021,110.590852,24.26181806,2015-05-01,2015-06-01
1761,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,4,2,284.7511791,166.964555,6.247143388,2015-05-01,2015-05-01
1762,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,5,4,176.7552317,75.40421357,10.70380021,2015-05-01,2015-05-01
1763,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,5,2,384.7245937,274.5076771,-28.26325384,2015-05-01,2015-05-01
1764,CA-2015-147879,2015-05-07,2015-05-12,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,5,2,243.3704902,115.6317663,27.40096426,2015-05-01,2015-05-01
1765,CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,4,2,191.0598165,76.52560084,16.38979266,2015-05-01,2015-05-01
1766,US-2015-152128,2015-05-25,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5,3,151.6598958,92.81519321,13.44404403,2015-05-01,2015-05-01
1767,CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,7,5,263.5925742,122.1159636,-189.2070346,2015-05-01,2015-05-01
1768,CA-2015-156153,2015-05-31,2015-06-02,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,8,6,108.1461973,69.26256025,1.476544229,2015-05-01,2015-06-01
1769,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,8,6,146.4797442,76.84455814,22.9834983,2015-05-01,2015-05-01
1770,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,5,3,132.9043754,74.20427357,19.07717985,2015-05-01,2015-05-01
1771,CA-2015-100769,2015-05-16,2015-05-16,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,6,4,395.2205907,316.9251252,35.58889975,2015-05-01,2015-05-01
1772,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,5,3,175.381005,51.925705,7.859009437,2015-05-01,2015-05-01
1773,CA-2015-145821,2015-05-01,2015-05-07,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,5,3,234.7413716,168.2525361,13.37866377,2015-05-01,2015-05-01
1774,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",5,2,129.8355659,91.62888583,-13.20352052,2015-05-01,2015-05-01
1775,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,5,2,161.2057851,77.89778738,-12.12408294,2015-05-01,2015-05-01
1776,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",9,7,800.9908633,634.4755568,-150.4063621,2015-05-01,2015-05-01
1777,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,6,2,118.5781844,51.69244694,17.79350369,2015-05-01,2015-05-01
1778,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",4,1,169.3014858,81.5518735,14.63173312,2015-05-01,2015-05-01
1779,US-2015-113327,2015-05-26,2015-05-29,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,6,4,298.5775704,232.9058826,60.52551932,2015-05-01,2015-05-01
1780,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,11,7,3166.318752,3023.396768,347.0241829,2015-05-01,2015-05-01
